lbiomass,abundance,siteyr,provider,country,region,atoll,lat,lon,depth,sc,mpage,mpasize,tiderange,complexity,complexmethod,sampmethod,samparea,hc,algae,protection,MGMT_type,habitat,herbivore,microinvertivore,macroinvertivore,corallivore,piscivore,detritivore,exscraper,planktivore,spongivore,pisciinvert,grazer,browser,ss_int,ss_slope,site,year,productivity
8.53173040123776,10420,Great Chagos Bank South Brother 2::2010,NickG,Great Chagos Bank (UK),Indian,1,-6.172583333,71.53658333,9,3,50,2000,1.94,3,1,2,250,0.4775,0,Remote,None,slope,0.3127331360148,0.151562964442692,0.0633655986845164,0.0377135506272729,0.0945827116812663,0.0406888679592145,0.191212619574188,0.214311307053992,0.0310332199559609,0.0540086435802848,0.0506998479923351,0.0708206684482769,39.1893421986645,7.75580623834988,Great Chagos Bank South Brother 2,2010,2.49710230828005
7.0761746846014,80899.9999975,Henderson_01::2012,Friedlander,Henderson (PI),Pacific,0,-24.6789,-124.785,11,-999,0,0,1,-999,NA,2,100,0.196,0.008,Remote,None,slope,0.220522597487853,0.305363114888451,0.0914947381183548,0.030598209711445,0.106034780307682,0.0257415290205724,0.035701720390252,0.187213503495538,0,0.0330315269701042,0.184820877097601,0,19.4814371126083,1.9632530416148,Henderson_01,2012,-3.25289738271995
6.76969178724685,87066.66666633,Henderson_02::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,10.5,-999,0,0,1,-999,NA,2,100,0.116,0,Remote,None,slope,0.209226937430543,0.337251371534998,0.0623106401852434,0.0265936378287848,0.125351294093997,0.0033694632156132,0.031675643507903,0.134056012506121,0.00830940401561862,0.0935312391890821,0.17755129392264,0,15.2542288484902,1.01741749875205,Henderson_02,2012,-2.99149930571995
7.20916693114949,73433.33333391,Henderson_03::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,10.6,-999,0,0,1,-999,NA,2,100,0.072,0.184,Remote,None,slope,0.202623083238756,0.361731709160575,0.0637105012167644,0.00275957587057351,0.12598721542165,0,0,0.147352508860206,0,0.0958354062314746,0.186145197389404,0.016477885849352,16.4200117131569,1.88092134758354,Henderson_03,2012,-2.99149930571995
6.57992187499179,92466.66666113,Henderson_04::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,21.2,-999,0,0,1,-999,NA,2,100,0.06,0.164,Remote,None,slope,0.182893986109498,0.455440132387389,0.0373852872267202,0.0413049578052391,0.114176130622343,0.00161513703338302,0,0.107532777462783,0,0.0596515913526451,0.182893986109498,0,10.8111987614425,0.160154644383951,Henderson_04,2012,-2.99149930571995
6.85503945385207,91033.33333429,Henderson_05::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,11.1,-999,0,0,1,-999,NA,2,100,0.084,0.336,Remote,None,slope,0.23057006281184,0.366259021430479,0.0573493439379505,0.0432213504875322,0.0956525385831203,0.00201213370519901,0,0.0931652860229699,0.0329079891143659,0.0788622739065433,0.23057006281184,0,18.8748199247039,1.93290079259088,Henderson_05,2012,-2.99149930571995
7.35380857410819,57699.99999936,Henderson_06::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,20.2,-999,0,0,1,-999,NA,2,100,0.14,0.036,Remote,None,slope,0.252099178567585,0.338825942230581,0.0450722000209311,0.0465136800904105,0.153061474419573,0.0314601579718598,0.0321226724469731,0.105350595350384,0,0.0276167713486757,0.172772568229176,0.0472039378914352,18.0065660788623,1.61813729160827,Henderson_06,2012,-2.99149930571995
7.19714515130695,66099.99999724,Henderson_07::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,21,-999,0,0,1,-999,NA,2,100,0.088,0.056,Remote,None,slope,0.14353888579302,0.315605200085819,0.0859651194569763,0.0480399856005108,0.163258444274404,0.0171909393454439,0,0.134944589289127,0.0190214147505155,0.0724354214041829,0.14353888579302,0,16.0132440852321,0.620442202739232,Henderson_07,2012,-2.99149930571995
6.8559148625464,86899.99999249,Henderson_08::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,21.7,-999,0,0,1,-999,NA,2,100,0.088,0.38,Remote,None,slope,0.294368183998423,0.302195101414129,0.0638427628271054,0.00912290935069819,0.11754037482842,0.0356940298415629,0,0.0922715975092862,0,0.0849650402303745,0.256152150414049,0.0382160335843745,17.6557293830883,2.33847688523171,Henderson_08,2012,-2.99149930571995
6.48929128906902,123766.66667322,Henderson_09::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,21.1,-999,0,0,1,-999,NA,2,100,0.104,0.34,Remote,None,slope,0.270302329100277,0.36475330398495,0.08758656750917,0.0217584487976201,0.134234467729839,0.00375924328562932,0,0.0841510590154864,0.0151851549361558,0.0182694256408719,0.270302329100277,0,7.98110859924842,0.250422792087428,Henderson_09,2012,-2.99149930571995
7.65015199850942,107233.33333664,Henderson_10::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,20.9,-999,0,0,1,-999,NA,2,100,0.232,0.036,Remote,None,slope,0.253147360678934,0.293776654186389,0.0944652866165353,0.0668372993956986,0.119208972416468,0.0140866120023851,0.0190796070747801,0.0833708980221311,0.0111694853514831,0.0639374313299754,0.207900946580011,0.026166807024143,24.3403509579757,1.87052818570627,Henderson_10,2012,-2.99149930571995
7.96153070710422,74899.99999277,Henderson_11::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,10.5,-999,0,0,1,-999,NA,2,100,0.356,0.08,Remote,None,slope,0.193903509968592,0.274129356545849,0.0647871137454437,0.0435969694082216,0.123510532148724,0.0382407316121622,0.0502266068074513,0.180543398355966,0.0152298939493851,0.0660584942656574,0.132707784798787,0.0109691183623543,26.9873240304252,3.00880526573329,Henderson_11,2012,-2.99149930571995
8.13845627039859,88633.33332965,Henderson_12::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,20.5,-999,0,0,1,-999,NA,2,100,0.52,0.028,Remote,None,slope,0.220784093326621,0.288370757206522,0.0222400050767561,0.0391172958855,0.0532702486035917,0.0559690309060144,0.0352007087454243,0.240551003045608,0.0152562703207714,0.0644412956286155,0.156170684762546,0.0294126998186507,35.8600780470497,4.10878397757262,Henderson_12,2012,-2.99149930571995
7.93755623390896,66533.33332971,Henderson_13::2012,Friedlander,Henderson (PI),Pacific,0,-24.455,-128.338,10.4,-999,0,0,1,-999,NA,2,100,0.548,0.06,Remote,None,slope,0.183200918331892,0.23099098588861,0.0606482243076969,0.0484059984332811,0.12925466748995,0.0472241782444078,0.0356739955893799,0.148500206760315,0.0237217238047679,0.128053096739079,0.119695915581642,0.0278310071608706,25.9666117422429,2.51931812055088,Henderson_13,2012,-2.99149930571995
7.09007548000101,128250.00000087,HOW-005::2006,Ivor,Howland (US),Pacific,0,0.8042,-176.6215,12,NA,32,1.72852867,NA,NA,4,2,200,0.284313725,0.019607843,Remote,None,slope,0.284618039289679,0.163082259211693,0.0141996008808545,0.0379261247956584,0.094360232803037,0.0641393772813108,0.0666436989122959,0.218455281304529,0,0.123219084433237,0.120996509846544,0.0969778305308396,17.2434754589678,2.00952015821336,HOW-005,2006,3.15841591228005
6.96996928830646,318950,HOW-005::2008,Ivor,Howland (US),Pacific,0,0.8042,-176.6215,11,NA,34,1.72852867,NA,NA,4,2,200,0.382352941,0.078431373,Remote,None,slope,0.221844043198806,0.21454698728467,0,0.0621680404371301,0.103413885542974,0.0870398134163632,0.0577592266624911,0.227967886216697,0,0.0830193439033599,0.125540537092436,0.0385442794438793,10.1679151096754,0.578276152930274,HOW-005,2008,3.15841591228005
6.34847090121005,117750.00000346,HOW-008::2006,Ivor,Howland (US),Pacific,0,0.79975,-176.6207,14,NA,32,1.72852867,NA,NA,4,2,200,0.539215686,0,Remote,None,slope,0.196662433424347,0.194982574503011,0.0407782823194816,0.0659399123744749,0.127691219842794,0.0836896203210341,0.0657012388770022,0.111738317721668,0,0.178517639493189,0.0689738207449152,0.0619873738024292,24.4937572871814,3.29357643793523,HOW-008,2006,3.15841591228005
7.42356695468731,114966.66667356,HOW-010::2006,Ivor,Howland (US),Pacific,0,0.78987,-176.61577,14,NA,32,1.72852867,NA,NA,4,2,200,0.588235294,0.009803922,Remote,None,slope,0.129102639827449,0.226253486017024,0.0810250414010211,0.0510824787591244,0.177032777998088,0.0356404791030711,0.0872625536490799,0.21488345673244,0,0.084979640161781,0.0418400861783695,0,14.4377603540952,1.59322745903179,HOW-010,2006,3.15841591228005
6.70028339245801,129366.6666727,HOW-011::2006,Ivor,Howland (US),Pacific,0,0.7989,-176.6205,12,NA,32,1.72852867,NA,NA,4,2,200,0.666666667,0,Remote,None,slope,0.144622552931301,0.17132991910507,0.0759402884874006,0.038942880458018,0.192240388088833,0.0683430959903923,0.0418552646394601,0.157286702339124,0.0145657927777645,0.136728379822096,0.0836893127719444,0.0190779755198964,16.4048217752837,1.78763919108395,HOW-011,2006,3.15841591228005
7.08927763960556,202200,HOW-011::2008,Ivor,Howland (US),Pacific,0,0.7989,-176.6205,9,NA,34,1.72852867,NA,NA,4,2,200,0.490196078,0.019607843,Remote,None,slope,0.258555416165627,0.233643016849569,0.0415021775289032,0.0237801941140784,0.0625185907665376,0.140615430240169,0.0642811386873005,0.156292361915414,0,0.0830928124197009,0.194274277478327,0,12.043110869135,1.28727216938271,HOW-011,2008,3.15841591228005
7.15579208358512,72900.00000032,HOW-014::2006,Ivor,Howland (US),Pacific,0,0.81492,-176.623989,12,NA,32,1.72852867,NA,NA,4,2,200,0.574468085,0.010638298,Remote,None,slope,0.204625789430676,0.229489912522787,0.0428949871939475,0.0702107023773707,0.112315005012816,0.0889166066111593,0.0561218365778312,0.121764231190685,0.0135321048343761,0.116250660826182,0.137044830609133,0.0114591222437123,25.0670660251237,3.16022247860669,HOW-014,2006,3.15841591228005
6.49849172168784,261100,HOW-014::2008,Ivor,Howland (US),Pacific,0,0.81492,-176.623989,14.5,NA,34,1.72852867,NA,NA,4,2,200,0.362745098,0.058823529,Remote,None,slope,0.128566128871205,0.253591520456041,0,0.0206523230617955,0.106054905794587,0.156562992835101,0.0466980428833181,0.217052422684188,0,0.117519706297083,0.0818680859878866,0,9.54328103453184,1.20487004693278,HOW-014,2008,3.15841591228005
7.12601807627484,124483.33333767,HOW-016::2006,Ivor,Howland (US),Pacific,0,0.81095,-176.62277,14,NA,32,1.72852867,NA,NA,4,2,200,0.421568627,0.029411765,Remote,None,slope,0.222915537736039,0.171209328826338,0.0294614324568538,0.0144227594368547,0.157476537953902,0.0813523724947266,0.0608090995276589,0.164106529701162,0.0217346698849624,0.137320831509162,0.0503918895374493,0.111714548670931,25.5652010306014,3.71764322055821,HOW-016,2006,3.15841591228005
6.80096887472038,153800,HOW-016::2008,Ivor,Howland (US),Pacific,0,0.81095,-176.62277,12.5,NA,34,1.72852867,NA,NA,4,2,200,0.294117647,0.205882353,Remote,None,slope,0.148243850876626,0.274565329539634,0.0303098325809496,0.0398935109061831,0.148119353015964,0.0879047992119028,0,0.151735164675844,0.0395866557437264,0.0796415034491706,0.105254201002536,0.0429896498740898,15.7177154170561,1.88558111251404,HOW-016,2008,3.15841591228005
7.49002018818151,268866.66673346,JAR-001::2006,Ivor,Jarvis (US),Pacific,0,-0.36783,-159.97953,20,NA,32,3.65905652,NA,NA,4,2,200,0.029411765,0.166666667,Remote,None,slope,0.152170834808608,0.187447240141553,0.119646800915159,0,0.180306862404259,0.0453702695848664,0.0881326220876075,0.192565454538863,0.0187522086996654,0.103740328907027,0.0640382127210004,0,13.6660181286851,1.79665999247228,JAR-001,2006,3.58686851328005
6.70564597353157,15900,JAR-001::2008,Ivor,Jarvis (US),Pacific,0,-0.36783,-159.97953,11.5,NA,34,3.65905652,NA,NA,4,2,200,0.058823529,0.049019608,Remote,None,slope,0.225389887167637,0.273044525087727,0.119027428309618,0.0324551136988953,0.0577841057017035,0.105672740786103,0.0580389085978076,0.12702656028057,0,0.059599638967746,0.16735097856983,0,16.7071452812792,2.20689175932743,JAR-001,2008,3.58686851328005
7.47453070064055,359350,JAR-002::2006,Ivor,Jarvis (US),Pacific,0,-0.3813,-160.00823,12,NA,32,3.65905652,NA,NA,4,2,200,0.725490196,0,Remote,None,slope,0.225213440556883,0.188464179400775,0.0781101847295254,0.0209951004504586,0.0358904850114247,0.0688970276609453,0.124971831000312,0.273077661387744,0.0280462624636164,0.0813056583386271,0.0660592072724021,0.0341824022841683,14.1143513318857,1.71717980237271,JAR-002,2006,3.55609089328005
7.53463743459764,395325,JAR-002::2008,Ivor,Jarvis (US),Pacific,0,-0.3813,-160.00823,12,NA,34,3.65905652,NA,NA,4,2,200,0.441176471,0.049019608,Remote,None,slope,0.249438302482703,0.182703617594966,0.0674533926681115,0.0113437012192295,0.0664744013192128,0.0814050912616562,0.101010695633766,0.233966222767543,0.0199502147483395,0.0872650559382388,0.148427606848937,0,13.8911731886696,1.12327943302712,JAR-002,2008,3.55609089328005
7.11274478442105,206950,JAR-003::2008,Ivor,Jarvis (US),Pacific,0,-0.361967,-160.000767,12,NA,34,3.65905652,NA,NA,4,2,200,0.019607843,0.039215686,Remote,None,slope,0.283472501652737,0.180108853373524,0.10686660829412,0,0.0523819981164535,0.0565898714123888,0.108077784974821,0.235344935289961,0,0.0852352318608161,0.175394716677916,0,11.0481459293172,0.0245318791425686,JAR-003,2008,3.55609089328005
7.11338815601966,232233.33333933,JAR-004::2006,Ivor,Jarvis (US),Pacific,0,-0.3818,-159.9984,15,NA,32,3.65905652,NA,NA,4,2,200,0.519607843,0.107843137,Remote,None,slope,0.20665354031057,0.234477233232054,0.122255067031845,0.0149064873167787,0.0574780474116936,0.0986294620052104,0.0806124285073812,0.167724522161329,0,0.0978756405305193,0.0896372398996687,0.0364038719035201,14.9101253428098,1.94833738751251,JAR-004,2006,3.58686851328005
7.44125816274989,313500,JAR-004::2008,Ivor,Jarvis (US),Pacific,0,-0.3818,-159.9984,12,NA,34,3.65905652,NA,NA,4,2,200,0.558823529,0.009803922,Remote,None,slope,0.268791986124114,0.226528253251445,0.0695906122414787,0.0111363965115952,0,0.0863066461967431,0.0988155095975241,0.251275208668208,0.0292353022785,0.0571355947279159,0.16997647652659,0,13.7064632900445,1.02022453855831,JAR-004,2008,3.58686851328005
9.39082914297278,853683.33329581,JAR-007::2006,Ivor,Jarvis (US),Pacific,0,-0.3764,-160.0144,11,NA,32,3.65905652,NA,NA,4,2,200,0.235294118,0,Remote,None,slope,0.12673507876381,0.159053046402005,0.0595900458303411,0.0365891041887039,0.131924859064794,0.046510011209051,0.0663287421769417,0.307744314640892,0.0144714632743714,0.117382076626032,0.0604063365868679,0,17.3897692233095,1.93088579187,JAR-007,2006,3.55609089328005
7.38930392428058,363800,JAR-007::2008,Ivor,Jarvis (US),Pacific,0,-0.3764,-160.0144,12,NA,34,3.65905652,NA,NA,4,2,200,0.18627451,0.009803922,Remote,None,slope,0.149066643069913,0.221782530081428,0.0843125631429086,0.0452732957128812,0.0656108306850274,0.0759711916499123,0.0299285691352933,0.208012094627567,0.0197243230044167,0.130246528025947,0.119138073934619,0,16.4876068119284,0.859389329104182,JAR-007,2008,3.55609089328005
7.43515112477148,436033.33326807,JAR-008::2006,Ivor,Jarvis (US),Pacific,0,-0.36334,-159.99086,15,NA,32,3.65905652,NA,NA,4,2,200,0.029411765,0.862745098,Remote,None,slope,0.161541072476428,0.249455638265603,0.0637920015250318,0.0113637349429616,0.106626805252683,0.0882315440763922,0.0876661716705766,0.216913937981583,0.0266886936745228,0.0753865718047944,0.0738749008058511,0,18.5809104777905,1.80818674477886,JAR-008,2006,3.58686851328005
6.96212086551644,25200,JAR-008::2008,Ivor,Jarvis (US),Pacific,0,-0.36334,-159.99086,12,NA,34,3.65905652,NA,NA,4,2,200,0.088235294,0.068627451,Remote,None,slope,0.221681215989571,0.273624223070061,0.077400995544851,0,0.0391361746609935,0.0687886108661707,0.0566830724728994,0.184107298698624,0.0341099243959253,0.101151556773804,0.164998143516672,0,20.0687157082131,2.82732208591642,JAR-008,2008,3.58686851328005
7.3889737106964,290900.00003727,JAR-009::2006,Ivor,Jarvis (US),Pacific,0,-0.36537,-160.00635,22,NA,32,3.65905652,NA,NA,4,2,200,0.725490196,0.049019608,Remote,None,slope,0.166847891080608,0.270215685220208,0.0696097046701181,0.0320881658089161,0.103521191046454,0.0753541503133605,0.0811543296154007,0.17378380917613,0.0167285072860228,0.0918508953981823,0.0856935614652077,0,17.8546128266703,1.93033218765252,JAR-009,2006,3.55609089328005
6.84539927097742,248550,JAR-009::2008,Ivor,Jarvis (US),Pacific,0,-0.36537,-160.00635,12.5,NA,34,3.65905652,NA,NA,4,2,200,0.666666667,0,Remote,None,slope,0.265351478202042,0.250571574522771,0.0411644209993408,0.0219368265962724,0.0274359666644475,0.0812921375113928,0.102364554435061,0.264746414604563,0,0.0475011808991698,0.162986923766981,0,11.2836268873077,1.09462536794617,JAR-009,2008,3.55609089328005
8.30996959479923,487733.33333413,JAR-010::2006,Ivor,Jarvis (US),Pacific,0,-0.38055,-159.9731,16,NA,32,3.65905652,NA,NA,4,2,200,0.18627451,0.431372549,Remote,None,slope,0.253844391638807,0.192992529396979,0.0812412516807911,0.0244907862736191,0.079261947449172,0.0255741617110734,0.0834704964418067,0.222401613938788,0.0155278442671019,0.104665473643668,0.0958685522786058,0.0745053429183946,34.9166034637588,4.51359117116734,JAR-010,2006,3.58686851328005
7.33601325847776,146050,JAR-010::2008,Ivor,Jarvis (US),Pacific,0,-0.38055,-159.9731,11,NA,34,3.65905652,NA,NA,4,2,200,0.274509804,0,Remote,None,slope,0.240273515875495,0.197225865233366,0.0467473275726504,0.0106891823223435,0.0617017409125448,0.0487262063977026,0.151815616559497,0.225444106903386,0.0480914618033569,0.121100592979155,0.0884578993159973,0,10.3572279118652,0.210556719514616,JAR-010,2008,3.58686851328005
6.83618985100246,399749.99996611,JAR-011::2006,Ivor,Jarvis (US),Pacific,0,-0.3695,-160.0086,11,NA,32,3.65905652,NA,NA,4,2,200,0.794117647,0,Remote,None,slope,0.141482087459233,0.219752628386484,0.0757447417340173,0.0401367434370758,0.123252522350091,0.0585192193463207,0.0852733519379406,0.230190077647468,0,0.11092197963931,0.0562087355212926,0,18.2898880446051,2.52915792518353,JAR-011,2006,3.55609089328005
7.83352021896319,734625,JAR-011::2008,Ivor,Jarvis (US),Pacific,0,-0.3695,-160.0086,12,NA,34,3.65905652,NA,NA,4,2,200,0.774509804,0.009803922,Remote,None,slope,0.236611024617191,0.207296845872224,0.0685924434415267,0.0509024683759823,0,0.040009373681859,0.0786959068489335,0.286105407034988,0.0300077314222573,0.0804747055539716,0.129209053554005,0.0287060642142523,18.4366133815152,2.19658884815089,JAR-011,2008,3.55609089328005
7.50157860796823,294716.66667491,JAR-012::2006,Ivor,Jarvis (US),Pacific,0,-0.3825,-159.98388,15,NA,32,3.65905652,NA,NA,4,2,200,0.078431373,0.705882353,Remote,None,slope,0.193794468111162,0.251913919627331,0.0837516338756894,0.00246328780679148,0.103717292586321,0.0845373790948669,0.0633919266253743,0.172874363761916,0.017012686931231,0.0899349682046919,0.10539403618049,0.025008505305298,13.4464978034367,0.937980220489155,JAR-012,2006,3.58686851328005
6.79914003963951,17700.00000033,JOH-014::2006,Ivor,Johnston (US),Pacific,1,16.7702,-169.51962,18,NA,33,94.10194718,NA,NA,4,2,200,0.019607843,0.068627451,Remote,None,slope,0.329275603981466,0.236753460963395,0.0458932850957451,0.0114088596278006,0,0.126371747967817,0.112751433278998,0.175503889044043,0,0.0747931533197334,0.0929597181297989,0.123564452572669,17.5128934236105,2.49306265493027,JOH-014,2006,-0.803325664719952
5.89425346166028,14283.33333243,JOH-015::2006,Ivor,Johnston (US),Pacific,1,16.78382,-169.49007,17,NA,33,94.10194718,NA,NA,4,2,200,0.029411765,0.029411765,Remote,None,slope,0.321218896148315,0.219200525021844,0.0735569488336077,0.0504583039218412,0,0.153178279673495,0.0964184121442283,0.150865470154474,0,0.0315215762464232,0.104214782183428,0.120585701820659,12.839751191091,2.10943331607582,JOH-015,2006,-0.771046465719952
6.75587105976219,12233.33333341,JOH-016::2006,Ivor,Johnston (US),Pacific,1,16.78817,-169.47392,18,NA,33,94.10194718,NA,NA,4,2,200,0.12745098,0,Remote,None,slope,0.377894131018774,0.290989103328056,0.0289367216844693,0.0506472852289285,0.0183096730550447,0.0925014907515342,0.140072142869388,0.110695486267889,0,0.030026108665304,0.179577160060705,0.0582448280886809,16.5842427699885,2.6084063549942,JOH-016,2006,-0.771046465719952
7.37685098028601,30616.66666623,JOH-017::2006,Ivor,Johnston (US),Pacific,1,16.69632,-169.56065,15,NA,33,94.10194718,NA,NA,4,2,200,0.088235294,0,Remote,None,slope,0.424549396074777,0.157361267410701,0.0630862498854163,0.018739000326403,0.0954424011605502,0.106526586060122,0.168119444074143,0.0845020303997009,0,0.0497930686823303,0.163752129961425,0.092677822039209,13.9716903481381,1.66963043654045,JOH-017,2006,-0.772682861719952
7.06001613133984,28916.66666675,KIN-004::2006,Ivor,Kingman (US),Pacific,1,6.43887,-162.38808,15,NA,5,37.21074864,NA,NA,4,2,200,0.294117647,0.107843137,Remote,None,slope,0.400315335957145,0.210259272354784,0,0.0406592371325841,0.0775420824464272,0.0857496158082373,0.325557245448898,0.106210624355083,0,0.0792638319457387,0.0747580905082479,0,15.8791664540244,2.32446503527124,KIN-004,2006,0.663793486280048
6.65065863274969,27350,KIN-011::2008,Ivor,Kingman (US),Pacific,1,6.38198,-162.3462,12,NA,7,37.21074864,NA,NA,4,2,200,0.333333333,0.088235294,Remote,None,slope,0.315954204284848,0.17440589110262,0.0687603327859366,0.0602507615830046,0.097004757560113,0.0842847844361299,0.141747002448873,0.152216058692319,0,0.0471232095550287,0.0944329550438086,0.0797742467921665,15.7776009005433,2.48520338698585,KIN-011,2008,0.703697313280048
7.56488875200743,54466.6666562,KIN-013::2006,Ivor,Kingman (US),Pacific,1,6.38223,-162.3843,15,NA,5,37.21074864,NA,NA,4,2,200,0.441176471,0.098039216,Remote,None,slope,0.172859244991297,0.219026426318494,0.0180305502025151,0.0323197000825133,0.0920926930403331,0.0560812306858904,0.124081328984599,0.318639515954942,0,0.090950638724015,0.0487779160066979,0,13.07379185503,2.37046298820042,KIN-013,2006,0.703697313280048
6.67380408894106,32575,KIN-013::2008,Ivor,Kingman (US),Pacific,1,6.38223,-162.3843,9,NA,7,37.21074864,NA,NA,4,2,200,0.401960784,0.225490196,Remote,None,slope,0.127522348443565,0.239495212072946,0.128002502717842,0.0361971667253011,0.0433265627148478,0.0670167984003339,0.0394261375772068,0.252292639222866,0,0.106146769702298,0.0607827952831797,0.0273134155831788,13.3113161911584,1.53494753356383,KIN-013,2008,0.703697313280048
7.97628939454176,95516.66666494,KIN-017::2006,Ivor,Kingman (US),Pacific,1,6.38217,-162.39873,15,NA,5,37.21074864,NA,NA,4,2,200,0.215686275,0.107843137,Remote,None,slope,0.124507214876437,0.212311857840638,0.0315029886330979,0.0208514770177318,0.117348463305507,0.0362107110072143,0.07351012347327,0.358923241270027,0,0.0983440460493477,0.0509970914031665,0,20.299333636373,2.65158150536147,KIN-017,2006,0.703697313280048
7.71384124028234,67383.3333339,KIN-021::2006,Ivor,Kingman (US),Pacific,1,6.37937,-162.36257,15,NA,5,37.21074864,NA,NA,4,2,200,0.196078431,0.009803922,Remote,None,slope,0.352679625039821,0.164729465876377,0.0283575208850252,0.0552656502396115,0.0796911433157875,0.157849098037151,0.26588438051796,0.0994907344362589,0,0.0619367621699688,0.0637447572068737,0.0230504873149875,30.492256538597,4.40689963030205,KIN-021,2006,0.703697313280048
6.71130746810501,26000,KIN-023::2008,Ivor,Kingman (US),Pacific,1,6.38232,-162.3413,13,NA,7,37.21074864,NA,NA,4,2,200,0.333333333,0.019607843,Remote,None,slope,0.22935820571715,0.212595851319249,0.0195126448498656,0.0746485726794626,0.115960261797381,0.126944460516988,0.132332501052675,0.153425899180769,0,0.067554103939135,0.0970257046644751,0,8.92490435584681,0.727640965756552,KIN-023,2008,0.703697313280048
5.97794877043356,18250.00000003,KUR-002::2006,Ivor,Kure (US),Pacific,1,28.453633,-178.344017,11,NA,50,36.99372488,NA,NA,4,2,200,0.33,0.03,Remote,None,slope,0.259869256352051,0.387356171205625,0.052184320435295,0.0438048175898989,0,0.00806471756191338,0,0.206320387719414,0,0.0424003291358028,0.114948956379844,0.144920299972207,6.38675692983125,1.06830116739932,KUR-002,2006,-0.679985579719951
6.21699083852899,17516.666666,KUR-012::2006,Ivor,Kure (US),Pacific,1,28.382517,-178.324733,10,NA,50,36.99372488,NA,NA,4,2,200,0.118811881,0.158415842,Remote,None,slope,0.341257109521645,0.363585644937202,0.0250696917057309,0.0343220229897385,0,0,0.0823264703332095,0.120424903430407,0,0.115340627415277,0.160740098806708,0.0981905403817278,9.1264006010244,1.51761812967659,KUR-012,2006,-0.957989600719952
6.22980450031437,13816.66666678,KUR-012::2008,Ivor,Kure (US),Pacific,1,28.382517,-178.324733,11,NA,50,36.99372488,NA,NA,4,2,200,0.152,0.644,Remote,None,slope,0.481119397591782,0.305955097510196,0.0455603740128079,0.0414114835077146,0,0.00349046163863642,0.126063974927775,0.118211834669745,0,0.00425135106911744,0.177481612496037,0.177573810167969,7.86614349068723,1.15207254706605,KUR-012,2008,-0.957989600719952
6.01572514912449,13833.33333267,KUR-R33::2006,Ivor,Kure (US),Pacific,1,28.416767,-178.378433,14,NA,50,36.99372488,NA,NA,4,2,200,0.168316832,0.03960396,Remote,None,slope,0.333324598404625,0.370700281383359,0,0.0419493742862715,0.078832006654727,0.0359210118415503,0.173517869940229,0.0874947414300822,0,0.0517779859993856,0.120823722314792,0.0389830061496034,6.61465652888151,0.791992481437029,KUR-R33,2006,-0.679985579719951
7.12932867967558,12883.33333338,KUR-R33::2008,Ivor,Kure (US),Pacific,1,28.416767,-178.378433,16,NA,50,36.99372488,NA,NA,4,2,200,0.148,0.364,Remote,None,slope,0.400049272941279,0.312644086741386,0.0988514158352372,0.0360827591068039,0.0133086554129001,0.0404063285909329,0.155379401154687,0.017836896858269,0,0.0808205845131927,0.106566413185501,0.138103458601091,18.1338223426995,3.2456179521698,KUR-R33,2008,-0.679985579719951
6.66532088669838,12983.33333271,LAY-005::2006,Ivor,Laysan (US),Pacific,0,25.7874,-171.72905,8,NA,50,33.9961146,NA,NA,4,2,200,0.068627451,0.294117647,Remote,None,slope,0.467291038810943,0.183334117867821,0.0953756753477446,0.00443580196841304,0.0100740626905948,0.0309848335937452,0.0677750884928087,0.184755168100151,0,0.0237493016205877,0.193591744799561,0.205924205518573,16.8967248040884,2.61193114892897,LAY-005,2006,0.080088763280048
7.44237615544068,10766.66666672,LAY-005::2008,Ivor,Laysan (US),Pacific,0,25.7874,-171.72905,7,NA,50,33.9961146,NA,NA,4,2,200,0.076,0.54,Remote,None,slope,0.326095764021671,0.155088157954145,0.134389365082802,0.0171098389416684,0.0314182026312203,0.0816275076945772,0.0588473183284918,0.180774749045521,0,0.0734964146283953,0.139512433681873,0.127736012011306,17.4227433171462,2.79394964425114,LAY-005,2008,0.080088763280048
6.36581678931514,8216.66666692,LAY-R12::2006,Ivor,Laysan (US),Pacific,0,25.777617,-171.747217,9,NA,50,33.9961146,NA,NA,4,2,200,0.156862745,0.254901961,Remote,None,slope,0.411305709531298,0.330481717948846,0.0592456283857937,0.0238629893396785,0,0.113301223425073,0.105215031401612,0.0618027313693106,0,0,0.162765375032409,0.143325303097276,16.1524285194789,2.38772210288531,LAY-R12,2006,0.080088763280048
